access,bicycle,foot,footway,highway,junction,lanes,lit,maxspeed,name,oneway,service,sidewalk,smoothness,surface,tunnel,id,timestamp,version,tags,osm_type,geometry,length
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,397803714,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645254611968994 45.112449645996094, 7.645237445831299 45.11228942871094), (7.645237445831299 45.11228942871094, 7.645170211791992 45.11220169067383), (7.645170211791992 45.11220169067383, 7.645117282867432 45.1121711730957), (7.645117282867432 45.1121711730957, 7.645047664642334 45.112125396728516), (7.645047664642334 45.112125396728516, 7.644848346710205 45.112037658691406))",60.0
,,,,residential,,,,,Via Gilberto Mosele,,,,,asphalt,,397804921,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.639101505279541 45.112579345703125, 7.639083385467529 45.112449645996094))",14.0
,,,,unclassified,,,,,Via Druento,,,,,asphalt,,397804923,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.641634464263916 45.112396240234375, 7.641617298126221 45.112266540527344))",14.0
,,,,service,,,,,Via Druento,yes,parking_aisle,,,,,397806034,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6406965255737305 45.11258316040039, 7.640771389007568 45.112579345703125), (7.640771389007568 45.112579345703125, 7.641014575958252 45.11256408691406))",25.0
,,,,service,,,,,Via Druento,yes,parking_aisle,,,,,397806035,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641652584075928 45.112518310546875, 7.641640663146973 45.1124382019043), (7.641640663146973 45.1124382019043, 7.641634464263916 45.112396240234375))",14.0
,,,,service,,,,,Via Druento,,parking_aisle,,,,,397806036,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641652584075928 45.112518310546875, 7.642970085144043 45.1124267578125), (7.642970085144043 45.1124267578125, 7.643024921417236 45.11260223388672))",124.0
,,,,service,,,,,Via Druento,,parking_aisle,,,,,397806037,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641652584075928 45.112518310546875, 7.641888618469238 45.11261749267578), (7.641888618469238 45.11261749267578, 7.643024921417236 45.11260223388672), (7.643024921417236 45.11260223388672, 7.64329719543457 45.11260223388672), (7.64329719543457 45.11260223388672, 7.64352560043335 45.11236572265625), (7.64352560043335 45.11236572265625, 7.643537521362305 45.1123046875), (7.643537521362305 45.1123046875, 7.6435370445251465 45.11226272583008))",175.0
,,,,service,,,,,Via Druento,,parking_aisle,,,,,397806038,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641014575958252 45.11256408691406, 7.641652584075928 45.112518310546875))",50.0
,,,,unclassified,,,,,Via Druento,,,,,asphalt,,397806964,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.6435370445251465 45.11226272583008, 7.643518924713135 45.112125396728516))",15.0
,,,,unclassified,,,,,Via Druento,,,,,asphalt,,397806965,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641617298126221 45.112266540527344, 7.641594886779785 45.11210250854492))",18.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,397806966,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.64349889755249 45.11197280883789, 7.643518924713135 45.112125396728516))",17.0
,,,,residential,,,,,Via Gilberto Mosele,,,,,asphalt,,397807444,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.639083385467529 45.112449645996094, 7.639063358306885 45.112281799316406))",19.0
,,,,residential,,,,,Corso Alessandria,yes,,,,asphalt,,397810162,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.637942314147949 45.11271667480469, 7.637972354888916 45.11280822753906), (7.637972354888916 45.11280822753906, 7.637999534606934 45.11286163330078), (7.637999534606934 45.11286163330078, 7.637989521026611 45.11316680908203))",51.0
,,,,unclassified,,,,,Corso Novara,,,,,asphalt,,397811007,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.633622646331787 45.11308670043945, 7.633609294891357 45.112953186035156), (7.633609294891357 45.112953186035156, 7.633601665496826 45.11287307739258), (7.633601665496826 45.11287307739258, 7.633594036102295 45.112796783447266), (7.633594036102295 45.112796783447266, 7.633586406707764 45.11271667480469))",41.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,397811579,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6442742347717285 45.112213134765625, 7.64388370513916 45.112239837646484), (7.64388370513916 45.112239837646484, 7.643845081329346 45.11224365234375), (7.643845081329346 45.11224365234375, 7.6435370445251465 45.11226272583008), (7.6435370445251465 45.11226272583008, 7.643369674682617 45.11227798461914), (7.643369674682617 45.11227798461914, 7.641934871673584 45.11237716674805), (7.641934871673584 45.11237716674805, 7.641902446746826 45.11237716674805), (7.641902446746826 45.11237716674805, 7.641634464263916 45.112396240234375), (7.641634464263916 45.112396240234375, 7.641491889953613 45.11240768432617), (7.641491889953613 45.11240768432617, 7.640700817108154 45.11246871948242), (7.640700817108154 45.11246871948242, 7.6392412185668945 45.11256790161133), (7.6392412185668945 45.11256790161133, 7.6392011642456055 45.112571716308594), (7.6392011642456055 45.112571716308594, 7.639101505279541 45.112579345703125), (7.639101505279541 45.112579345703125, 7.638101577758789 45.11265182495117), (7.638101577758789 45.11265182495117, 7.638045310974121 45.11265563964844), (7.638045310974121 45.11265563964844, 7.638002872467041 45.1126594543457))",495.0
,,,,unclassified,,,,,Corso Giuseppe Garibaldi,yes,,,,asphalt,,397812926,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644734859466553 45.11265182495117, 7.644754886627197 45.11260986328125), (7.644754886627197 45.11260986328125, 7.644753932952881 45.112579345703125), (7.644753932952881 45.112579345703125, 7.644741535186768 45.112545013427734), (7.644741535186768 45.112545013427734, 7.644484996795654 45.112361907958984), (7.644484996795654 45.112361907958984, 7.644441604614258 45.11233139038086), (7.644441604614258 45.11233139038086, 7.64442253112793 45.11231994628906), (7.64442253112793 45.11231994628906, 7.6443190574646 45.112247467041016), (7.6443190574646 45.112247467041016, 7.6442742347717285 45.112213134765625))",64.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,397850619,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.637927055358887 45.11252975463867, 7.638010025024414 45.112525939941406), (7.638010025024414 45.112525939941406, 7.638044834136963 45.11252212524414), (7.638044834136963 45.11252212524414, 7.63889217376709 45.11246109008789), (7.63889217376709 45.11246109008789, 7.639083385467529 45.112449645996094))",91.0
,,,,service,,,,,,,parking_aisle,,,,,397851429,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644441604614258 45.11233139038086, 7.643907070159912 45.112369537353516))",42.0
,,,,service,,,,,,,parking_aisle,,,,,397851430,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.64442253112793 45.11231994628906, 7.644724369049072 45.112300872802734))",24.0
,,,,tertiary,,4,,70,Corso Giuseppe Garibaldi,no,,,,asphalt,,398049253,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644619941711426 45.11322021484375, 7.644542694091797 45.113311767578125), (7.644542694091797 45.113311767578125, 7.644372940063477 45.11351776123047), (7.644372940063477 45.11351776123047, 7.6442036628723145 45.113792419433594))",72.0
,,,,tertiary,,4,,50,Corso Giuseppe Garibaldi,no,,,,asphalt,,398049361,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645254611968994 45.112449645996094, 7.645116806030273 45.112632751464844))",23.0
,,,,tertiary,,4,,50,Corso Giuseppe Garibaldi,no,,,,asphalt,,398049363,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645116806030273 45.112632751464844, 7.644803047180176 45.11299133300781))",47.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,398050449,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.643518924713135 45.112125396728516, 7.6438164710998535 45.11210632324219), (7.6438164710998535 45.11210632324219, 7.643860340118408 45.11210250854492), (7.643860340118408 45.11210250854492, 7.643932819366455 45.112098693847656))",33.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,398050450,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.641617298126221 45.112266540527344, 7.64188289642334 45.112247467041016), (7.64188289642334 45.112247467041016, 7.64192008972168 45.112247467041016), (7.64192008972168 45.112247467041016, 7.643316268920898 45.11214065551758), (7.643316268920898 45.11214065551758, 7.643349647521973 45.11214065551758), (7.643349647521973 45.11214065551758, 7.643518924713135 45.112125396728516))",150.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,398198423,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.63988733291626 45.11222457885742, 7.640026569366455 45.11238098144531))",21.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,398198424,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.640026569366455 45.11238098144531, 7.640746593475342 45.11233139038086))",57.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,398198958,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.640746593475342 45.11233139038086, 7.640825271606445 45.11215591430664))",20.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,398198959,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.640746593475342 45.11233139038086, 7.6414408683776855 45.112281799316406), (7.6414408683776855 45.112281799316406, 7.641477108001709 45.11227798461914), (7.641477108001709 45.11227798461914, 7.641617298126221 45.112266540527344))",69.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,398699995,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.639083385467529 45.112449645996094, 7.639183044433594 45.11244201660156), (7.639183044433594 45.11244201660156, 7.639224529266357 45.1124382019043), (7.639224529266357 45.1124382019043, 7.640026569366455 45.11238098144531))",74.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,400666978,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641594886779785 45.11210250854492, 7.641633987426758 45.112098693847656), (7.641633987426758 45.112098693847656, 7.641857624053955 45.112083435058594), (7.641857624053955 45.112083435058594, 7.642313480377197 45.11205291748047), (7.642313480377197 45.11205291748047, 7.642756938934326 45.112022399902344), (7.642756938934326 45.112022399902344, 7.642892360687256 45.11201477050781), (7.642892360687256 45.11201477050781, 7.643289566040039 45.11198806762695), (7.643289566040039 45.11198806762695, 7.643327236175537 45.11198425292969), (7.643327236175537 45.11198425292969, 7.64349889755249 45.11197280883789), (7.64349889755249 45.11197280883789, 7.643572807312012 45.111968994140625), (7.643572807312012 45.111968994140625, 7.643784999847412 45.11195373535156), (7.643784999847412 45.11195373535156, 7.64410924911499 45.1119270324707), (7.64410924911499 45.1119270324707, 7.644253730773926 45.11191940307617), (7.644253730773926 45.11191940307617, 7.644359588623047 45.111907958984375), (7.644359588623047 45.111907958984375, 7.6447272300720215 45.111881256103516), (7.6447272300720215 45.111881256103516, 7.645016193389893 45.11185836791992), (7.645016193389893 45.11185836791992, 7.645181179046631 45.111820220947266), (7.645181179046631 45.111820220947266, 7.64531946182251 45.11176300048828))",296.0
,,,,unclassified,,,yes,,Corso Ferrara,yes,,,,asphalt,,428593921,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.628798007965088 45.10710525512695, 7.628836631774902 45.10710144042969), (7.628836631774902 45.10710144042969, 7.629011631011963 45.107093811035156), (7.629011631011963 45.107093811035156, 7.629174709320068 45.10708236694336), (7.629174709320068 45.10708236694336, 7.630670070648193 45.10700607299805), (7.630670070648193 45.10700607299805, 7.631929874420166 45.10694122314453), (7.631929874420166 45.10694122314453, 7.633059978485107 45.106868743896484), (7.633059978485107 45.106868743896484, 7.63310432434082 45.10686492919922), (7.63310432434082 45.10686492919922, 7.633251190185547 45.10686111450195), (7.633251190185547 45.10686111450195, 7.6334052085876465 45.10685348510742), (7.6334052085876465 45.10685348510742, 7.6368088722229 45.106666564941406), (7.6368088722229 45.106666564941406, 7.637258529663086 45.10664367675781), (7.637258529663086 45.10664367675781, 7.637468338012695 45.10662841796875), (7.637468338012695 45.10662841796875, 7.6379170417785645 45.106605529785156), (7.6379170417785645 45.106605529785156, 7.637959003448486 45.10660171508789), (7.637959003448486 45.10660171508789, 7.6380767822265625 45.106597900390625), (7.6380767822265625 45.106597900390625, 7.638335704803467 45.10658264160156))",751.0
private,,,,service,,,,,Via delle Pervinche,,alley,,,asphalt,,428604253,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629174709320068 45.10708236694336, 7.6291704177856445 45.10703659057617), (7.6291704177856445 45.10703659057617, 7.629161357879639 45.1069450378418), (7.629161357879639 45.1069450378418, 7.629139423370361 45.10671615600586), (7.629139423370361 45.10671615600586, 7.629142761230469 45.106658935546875), (7.629142761230469 45.106658935546875, 7.629100322723389 45.10664367675781), (7.629100322723389 45.10664367675781, 7.628852844238281 45.10661697387695))",71.0
,,,,unclassified,roundabout,,,,Via Traves,,,,,asphalt,,465373163,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629195213317871 45.109413146972656, 7.629162311553955 45.10939025878906), (7.629162311553955 45.10939025878906, 7.6291399002075195 45.1093635559082), (7.6291399002075195 45.1093635559082, 7.6291303634643555 45.10933303833008), (7.6291303634643555 45.10933303833008, 7.629134654998779 45.10930252075195), (7.629134654998779 45.10930252075195, 7.629151821136475 45.10927200317383), (7.629151821136475 45.10927200317383, 7.629180431365967 45.109249114990234))",21.0
,,,,unclassified,,,,,Via Traves,yes,,,,asphalt,,465373164,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.6293745040893555 45.10940170288086, 7.629370212554932 45.10947036743164), (7.629370212554932 45.10947036743164, 7.629453659057617 45.11027145385742), (7.629453659057617 45.11027145385742, 7.629465103149414 45.110374450683594), (7.629465103149414 45.110374450683594, 7.629485130310059 45.11050796508789), (7.629485130310059 45.11050796508789, 7.629512310028076 45.11075210571289), (7.629512310028076 45.11075210571289, 7.629566669464111 45.111297607421875), (7.629566669464111 45.111297607421875, 7.629596710205078 45.11167907714844), (7.629596710205078 45.11167907714844, 7.62953519821167 45.111751556396484))",263.0
,,,,unclassified,roundabout,,,,Via Traves,,,,,asphalt,,465373165,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629332065582275 45.10923385620117, 7.629367828369141 45.109249114990234), (7.629367828369141 45.109249114990234, 7.629396438598633 45.10926818847656), (7.629396438598633 45.10926818847656, 7.629414081573486 45.10929489135742), (7.629414081573486 45.10929489135742, 7.629421710968018 45.10932159423828), (7.629421710968018 45.10932159423828, 7.629418849945068 45.10934829711914), (7.629418849945068 45.10934829711914, 7.6294050216674805 45.109375), (7.6294050216674805 45.109375, 7.6293745040893555 45.10940170288086))",23.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,473318485,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.643932819366455 45.112098693847656, 7.64410924911499 45.1119270324707))",24.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,473318488,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644359588623047 45.111907958984375, 7.644547462463379 45.112056732177734))",22.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,473318491,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644848346710205 45.112037658691406, 7.645218849182129 45.11201095581055), (7.645218849182129 45.11201095581055, 7.645417213439941 45.11199951171875))",45.0
